city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year
19,standard sport utility vehicle,21,4.0,2.0,4wd,gas,22,land rover,discovery,a,2023
19,standard sport utility vehicle,22,6.0,3.0,4wd,gas,25,land rover,discovery mhev,a,2023
17,standard sport utility vehicle,18,4.0,2.0,4wd,gas,20,land rover,defender 110,a,2023
18,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,land rover,defender 110 mhev,a,2023
18,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,land rover,defender 90 mhev,a,2023
15,standard sport utility vehicle,16,8.0,5.0,4wd,gas,19,land rover,defender 90,a,2023
14,standard sport utility vehicle,16,8.0,5.0,4wd,gas,19,land rover,defender 110,a,2023
20,small sport utility vehicle,22,4.0,2.0,awd,gas,27,land rover,range rover evoque,a,2023
19,small sport utility vehicle,20,4.0,2.0,awd,gas,23,land rover,discovery sport,a,2023
21,small sport utility vehicle,23,4.0,2.0,awd,gas,26,land rover,range rover evoque mhev,a,2023
16,standard sport utility vehicle,18,8.0,4.4,4wd,gas,21,land rover,new range rover sport,a,2023
20,small sport utility vehicle,23,4.0,2.0,awd,gas,26,land rover,range rover velar,a,2023
20,small sport utility vehicle,22,6.0,3.0,4wd,gas,26,land rover,range rover velar p340 mhev,a,2023
19,small sport utility vehicle,21,6.0,3.0,4wd,gas,25,land rover,range rover velar p400 mhev,a,2023
18,standard sport utility vehicle,21,6.0,3.0,4wd,gas,26,land rover,new range rover p360 mhev,a,2023
18,standard sport utility vehicle,21,6.0,3.0,4wd,gas,26,land rover,new range rover p400 mhev,a,2023
18,standard sport utility vehicle,21,6.0,3.0,4wd,gas,26,land rover,new range rover p400 lwb mhev,a,2023
18,standard sport utility vehicle,21,6.0,3.0,4wd,gas,26,land rover,new range rover p360 lwb mhev,a,2023
19,standard sport utility vehicle,22,6.0,3.0,4wd,gas,26,land rover,new range rover sport p360 mhev,a,2023
18,standard sport utility vehicle,21,6.0,3.0,4wd,gas,26,land rover,new range rover sport p400 mhev,a,2023
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,21,land rover,defender 130 p300 mhev,a,2023
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,21,land rover,defender 130 p400 mhev,a,2023
16,standard sport utility vehicle,18,8.0,4.4,4wd,gas,21,land rover,new range rover,a,2023
16,standard sport utility vehicle,18,8.0,4.4,4wd,gas,21,land rover,new range rover lwb,a,2023
16,standard sport utility vehicle,18,8.0,4.4,4wd,gas,21,land rover,new range rover lwb,a,2023
16,standard sport utility vehicle,18,8.0,4.4,4wd,gas,21,land rover,new range rover,a,2023
24,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,m,2013
25,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,a,2013
22,compact car,25,4.0,2.4,fwd,gas,30,mitsubishi,lancer,m,2013
23,compact car,26,4.0,2.4,fwd,gas,30,mitsubishi,lancer,a,2013
18,compact car,20,4.0,2.0,awd,gas,25,mitsubishi,lancer,a,2013
22,compact car,25,4.0,2.4,awd,gas,28,mitsubishi,lancer awd,a,2013
17,compact car,19,4.0,2.0,awd,gas,23,mitsubishi,lancer evolution,m,2013
17,compact car,19,4.0,2.0,awd,gas,22,mitsubishi,lancer evolution,a,2013
24,small station wagon,27,4.0,2.0,fwd,gas,32,mitsubishi,lancer sportback,a,2013
22,small station wagon,25,4.0,2.4,fwd,gas,28,mitsubishi,lancer sportback,a,2013
23,small sport utility vehicle,26,4.0,2.0,fwd,gas,29,mitsubishi,outlander sport 2wd,m,2013
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,30,mitsubishi,outlander sport 2wd,a,2013
24,small sport utility vehicle,26,4.0,2.0,4wd,gas,29,mitsubishi,outlander sport 4wd,a,2013
22,small sport utility vehicle,25,4.0,2.4,fwd,gas,28,mitsubishi,outlander 2wd,a,2013
19,small sport utility vehicle,22,6.0,3.0,fwd,gas,26,mitsubishi,outlander 2wd,a,2013
22,small sport utility vehicle,24,4.0,2.4,4wd,gas,27,mitsubishi,outlander 4wd,a,2013
19,small sport utility vehicle,21,6.0,3.0,4wd,gas,24,mitsubishi,outlander 4wd,a,2013
126,subcompact car,112,,,rwd,electricity,99,mitsubishi,i-miev,a,2013
24,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,m,2014
25,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,a,2014
22,compact car,25,4.0,2.4,fwd,gas,30,mitsubishi,lancer,m,2014
23,compact car,26,4.0,2.4,fwd,gas,30,mitsubishi,lancer,a,2014
18,compact car,20,4.0,2.0,awd,gas,25,mitsubishi,lancer,a,2014
22,compact car,25,4.0,2.4,awd,gas,28,mitsubishi,lancer awd,a,2014
17,compact car,19,4.0,2.0,awd,gas,23,mitsubishi,lancer evolution,m,2014
17,compact car,19,4.0,2.0,awd,gas,22,mitsubishi,lancer evolution,a,2014
24,small station wagon,27,4.0,2.0,fwd,gas,32,mitsubishi,lancer sportback,a,2014
22,small station wagon,25,4.0,2.4,fwd,gas,28,mitsubishi,lancer sportback,a,2014
25,small sport utility vehicle,27,4.0,2.4,fwd,gas,30,mitsubishi,outlander 2wd,a,2014
24,small sport utility vehicle,26,4.0,2.4,4wd,gas,29,mitsubishi,outlander 4wd,a,2014
20,small sport utility vehicle,23,6.0,3.0,4wd,gas,27,mitsubishi,outlander 4wd,a,2014
23,small sport utility vehicle,26,4.0,2.0,fwd,gas,29,mitsubishi,outlander sport 2wd,m,2014
24,small sport utility vehicle,26,4.0,2.0,fwd,gas,30,mitsubishi,outlander sport 2wd,a,2014
24,small sport utility vehicle,26,4.0,2.0,4wd,gas,29,mitsubishi,outlander sport 4wd,a,2014
33,compact car,36,3.0,1.2,fwd,gas,41,mitsubishi,mirage,m,2014
36,compact car,39,3.0,1.2,fwd,gas,42,mitsubishi,mirage,a,2014
126,subcompact car,112,,,rwd,electricity,99,mitsubishi,i-miev,a,2014
33,compact car,36,3.0,1.2,fwd,gas,41,mitsubishi,mirage,m,2015
36,compact car,39,3.0,1.2,fwd,gas,42,mitsubishi,mirage,a,2015
25,small sport utility vehicle,27,4.0,2.4,fwd,gas,30,mitsubishi,outlander 2wd,a,2015
23,small sport utility vehicle,26,4.0,2.0,fwd,gas,29,mitsubishi,outlander sport 2wd,m,2015
25,small sport utility vehicle,28,4.0,2.0,fwd,gas,32,mitsubishi,outlander sport 2wd,a,2015
24,small sport utility vehicle,26,4.0,2.4,4wd,gas,29,mitsubishi,outlander 4wd,a,2015
20,small sport utility vehicle,23,6.0,3.0,4wd,gas,27,mitsubishi,outlander 4wd,a,2015
24,small sport utility vehicle,27,4.0,2.0,4wd,gas,30,mitsubishi,outlander sport 4wd,a,2015
24,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,m,2015
26,compact car,29,4.0,2.0,fwd,gas,33,mitsubishi,lancer,a,2015
22,compact car,25,4.0,2.4,fwd,gas,30,mitsubishi,lancer,m,2015
23,compact car,26,4.0,2.4,fwd,gas,30,mitsubishi,lancer,a,2015
22,compact car,25,4.0,2.4,awd,gas,28,mitsubishi,lancer awd,a,2015
18,compact car,20,4.0,2.0,awd,gas,25,mitsubishi,lancer awd,a,2015
17,compact car,19,4.0,2.0,awd,gas,23,mitsubishi,lancer evolution,m,2015
17,compact car,19,4.0,2.0,awd,gas,22,mitsubishi,lancer evolution,a,2015
23,small sport utility vehicle,25,4.0,2.4,fwd,gas,28,mitsubishi,outlander sport 2wd,a,2015
22,small sport utility vehicle,24,4.0,2.4,4wd,gas,26,mitsubishi,outlander sport 4wd,a,2015
126,subcompact car,112,,,rwd,electricity,99,mitsubishi,i-miev,a,2016
25,small sport utility vehicle,27,4.0,2.4,fwd,gas,30,mitsubishi,outlander 2wd,a,2016
24,small sport utility vehicle,26,4.0,2.4,4wd,gas,29,mitsubishi,outlander 4wd,a,2016
20,small sport utility vehicle,22,6.0,3.0,4wd,gas,27,mitsubishi,outlander 4wd,a,2016
24,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,m,2016
27,compact car,30,4.0,2.0,fwd,gas,34,mitsubishi,lancer,a,2016
22,compact car,25,4.0,2.4,fwd,gas,30,mitsubishi,lancer,m,2016
24,compact car,26,4.0,2.4,fwd,gas,31,mitsubishi,lancer,a,2016
23,compact car,26,4.0,2.4,awd,gas,30,mitsubishi,lancer 4wd,a,2016
23,small sport utility vehicle,25,4.0,2.0,fwd,gas,29,mitsubishi,outlander sport 2wd,m,2016
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,30,mitsubishi,outlander sport 2wd,a,2016
23,small sport utility vehicle,25,4.0,2.4,fwd,gas,28,mitsubishi,outlander sport 2wd,a,2016
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,29,mitsubishi,outlander sport 4wd,a,2016
22,small sport utility vehicle,24,4.0,2.4,4wd,gas,27,mitsubishi,outlander sport 4wd,a,2016
33,compact car,36,3.0,1.2,fwd,gas,41,mitsubishi,mirage,m,2017
37,compact car,39,3.0,1.2,fwd,gas,43,mitsubishi,mirage,a,2017
121,subcompact car,112,,,rwd,electricity,102,mitsubishi,i-miev,a,2017
33,compact car,35,3.0,1.2,fwd,gas,40,mitsubishi,mirage g4,m,2017
35,compact car,37,3.0,1.2,fwd,gas,42,mitsubishi,mirage g4,a,2017
24,compact car,28,4.0,2.0,fwd,gas,33,mitsubishi,lancer,m,2017
27,compact car,30,4.0,2.0,fwd,gas,34,mitsubishi,lancer,a,2017
23,compact car,26,4.0,2.4,awd,gas,30,mitsubishi,lancer 4wd,a,2017
25,small sport utility vehicle,27,4.0,2.4,fwd,gas,30,mitsubishi,outlander 2wd,a,2017
23,small sport utility vehicle,25,4.0,2.0,fwd,gas,29,mitsubishi,outlander sport 2wd,m,2017
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,30,mitsubishi,outlander sport 2wd,a,2017
24,small sport utility vehicle,26,4.0,2.4,4wd,gas,29,mitsubishi,outlander 4wd,a,2017
20,small sport utility vehicle,23,6.0,3.0,4wd,gas,27,mitsubishi,outlander 4wd,a,2017
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,29,mitsubishi,outlander sport 4wd,a,2017
23,small sport utility vehicle,25,4.0,2.4,fwd,gas,28,mitsubishi,outlander sport 2wd,a,2017
22,small sport utility vehicle,24,4.0,2.4,4wd,gas,27,mitsubishi,outlander sport 4wd,a,2017
33,compact car,36,3.0,1.2,fwd,gas,41,mitsubishi,mirage,m,2018
37,compact car,39,3.0,1.2,fwd,gas,43,mitsubishi,mirage,a,2018
33,compact car,35,3.0,1.2,fwd,gas,40,mitsubishi,mirage g4,m,2018
35,compact car,37,3.0,1.2,fwd,gas,41,mitsubishi,mirage g4,a,2018
